Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
35,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,3,Male,84,3,2,Sales Executive,4,Single,14.5,13492,1,Y,Yes,18,3,4,80,0,10.0,2,3,10.0,7.0,7.0,7
33,No,Travel_Rarely,867,Research & Development,8,4,Life Sciences,4,Male,90,4,1,Research Scientist,1,Married,14.5,6076,6,Y,No,19,3,2,80,1,14.0,1,3,10.0,8.0,7.0,6
28,No,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,3,Male,82,3,1,Research Scientist,4,Married,14.5,5531,1,Y,No,11,3,3,80,1,5.0,6,4,5.0,3.0,0.0,3
39,No,Travel_Rarely,1253,Research & Development,10,1,Medical,3,Male,65,3,3,Research Director,3,Single,14.5,7914,7,Y,No,21,4,3,80,0,9.0,3,3,4.0,3.0,2.0,2
46,No,Non-Travel,849,Sales,26,2,Life Sciences,2,Male,98,2,2,Sales Executive,2,Single,14.5,25166,8,Y,No,15,3,3,80,0,6.0,3,3,2.0,2.0,2.0,2
40,No,Travel_Rarely,616,Research & Development,2,2,Life Sciences,3,Female,99,3,1,Laboratory Technician,1,Married,14.5,25605,4,Y,No,17,3,4,80,1,7.0,5,2,4.0,3.0,0.0,2
42,No,Travel_Rarely,1128,Research & Development,13,3,Medical,2,Male,95,4,2,Healthcare Representative,1,Married,14.5,5696,5,Y,No,18,3,3,80,2,10.0,2,2,0.0,0.0,0.0,0
35,No,Non-Travel,1180,Research & Development,2,2,Medical,2,Male,90,3,2,Manufacturing Director,4,Divorced,14.5,24442,2,Y,No,14,3,3,80,1,14.5,6,3,7.0,7.0,1.0,7
38,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1,Male,100,3,1,Human Resources,2,Divorced,14.5,7129,5,Y,No,13,3,4,80,3,13.0,3,3,11.0,10.0,3.0,8
34,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,4,Male,93,3,2,Laboratory Technician,1,Married,14.5,6208,4,Y,No,17,3,3,80,1,11.0,3,2,7.0,1.0,0.0,7
37,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,4,Male,58,3,2,Manufacturing Director,1,Single,14.5,4992,1,Y,No,15,3,2,80,0,10.0,4,1,10.0,3.0,0.0,8
39,No,Travel_Frequently,766,Sales,20,3,Life Sciences,3,Male,83,3,2,Sales Executive,4,Divorced,14.5,19188,2,Y,No,18,3,4,80,1,7.0,6,3,2.0,1.0,2.0,2
43,No,Non-Travel,343,Research & Development,9,3,Life Sciences,1,Male,52,3,1,Research Scientist,3,Single,14.5,24978,4,Y,No,13,3,3,80,0,7.0,2,2,3.0,2.0,1.0,2
41,No,Travel_Rarely,447,Research & Development,5,3,Life Sciences,2,Male,85,4,2,Healthcare Representative,2,Single,14.5,15530,3,Y,No,12,3,1,80,0,11.0,3,1,3.0,2.0,1.0,2
41,No,Travel_Rarely,796,Sales,4,1,Marketing,3,Female,81,3,3,Sales Executive,3,Divorced,14.5,26458,0,Y,Yes,13,3,4,80,1,14.5,3,4,14.5,14.0,13.0,5
30,No,Travel_Rarely,1092,Research & Development,10,3,Medical,1,Female,64,3,3,Manufacturing Director,3,Single,14.5,2739,9,Y,No,14,3,2,80,0,9.0,3,3,7.0,7.0,0.0,2
26,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,4,Female,69,3,1,Human Resources,2,Married,14.5,6889,0,Y,Yes,11,3,3,80,0,6.0,3,3,5.0,1.0,1.0,4
46,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,4,Female,66,3,2,Healthcare Representative,2,Married,14.5,10842,4,Y,No,22,4,4,80,1,13.0,2,4,9.0,7.0,3.0,7
40,No,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,3,Female,52,3,2,Healthcare Representative,4,Divorced,14.5,9060,4,Y,No,17,3,4,80,1,12.0,3,3,5.0,3.0,0.0,3
34,No,Travel_Rarely,810,Sales,8,2,Technical Degree,2,Male,92,4,2,Sales Executive,3,Married,14.5,22128,1,Y,No,21,4,3,80,2,10.0,5,3,10.0,8.0,4.0,8
58,No,Non-Travel,350,Sales,2,3,Medical,2,Male,52,3,4,Manager,2,Divorced,14.5,22577,4,Y,No,22,4,4,80,1,14.5,0,2,14.5,9.0,14.0,14
35,No,Travel_Rarely,185,Research & Development,23,4,Medical,2,Male,91,1,1,Laboratory Technician,3,Married,14.5,9696,0,Y,No,16,3,2,80,1,6.0,2,4,5.0,4.0,0.0,3
47,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,3,Female,92,2,3,Manufacturing Director,2,Divorced,14.5,19271,8,Y,Yes,12,3,3,80,1,14.5,4,3,14.5,11.0,14.0,10
40,No,Travel_Rarely,750,Research & Development,12,3,Life Sciences,2,Female,47,3,2,Healthcare Representative,1,Divorced,14.5,10748,2,Y,No,12,3,2,80,1,14.5,3,3,7.0,4.0,7.0,7
54,No,Travel_Rarely,431,Research & Development,7,4,Medical,4,Female,68,3,2,Research Scientist,4,Married,14.5,15696,4,Y,No,15,3,2,80,1,14.0,2,2,7.0,1.0,1.0,7
31,No,Travel_Frequently,1125,Sales,7,4,Marketing,1,Female,68,3,3,Sales Executive,1,Married,14.5,8277,2,Y,No,14,3,4,80,2,9.0,3,3,3.0,2.0,2.0,2
28,No,Travel_Rarely,1217,Research & Development,1,3,Medical,3,Female,67,3,1,Research Scientist,1,Married,14.5,12719,1,Y,No,25,4,3,80,1,3.0,3,3,3.0,2.0,1.0,2
38,No,Travel_Rarely,723,Sales,2,4,Marketing,2,Female,77,1,2,Sales Representative,4,Married,14.5,4244,2,Y,Yes,20,4,1,80,2,14.5,4,2,4.0,2.0,0.0,3
26,No,Travel_Rarely,572,Sales,10,3,Medical,3,Male,46,3,2,Sales Executive,4,Single,14.5,9125,1,Y,No,13,3,1,80,0,5.0,4,3,5.0,3.0,1.0,2
58,No,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,Male,87,3,4,Research Director,3,Married,14.5,21624,2,Y,Yes,14,3,2,80,0,14.5,3,3,2.0,2.0,2.0,2
18,No,Non-Travel,1431,Research & Development,14,3,Medical,2,Female,33,3,1,Research Scientist,3,Single,14.5,8018,1,Y,No,16,3,3,80,0,0.0,4,1,0.0,0.0,0.0,0
31,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,4,Male,89,4,1,Human Resources,1,Married,14.5,21495,0,Y,No,17,3,3,80,0,2.0,4,3,1.0,0.0,0.0,0
29,Yes,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,Male,56,2,1,Human Resources,1,Divorced,14.5,3157,4,Y,Yes,15,3,4,80,3,4.0,3,3,2.0,2.0,2.0,0
45,No,Non-Travel,589,Sales,2,4,Life Sciences,3,Female,67,3,2,Sales Executive,3,Married,14.5,19665,4,Y,No,22,4,2,80,2,10.0,3,4,8.0,7.0,5.0,7
36,No,Travel_Rarely,430,Research & Development,2,4,Other,4,Female,73,3,2,Research Scientist,2,Married,14.5,19573,4,Y,Yes,22,4,4,80,1,14.5,2,3,1.0,0.0,0.0,0
43,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,Male,92,3,2,Sales Executive,4,Married,14.5,19246,1,Y,No,20,4,3,80,1,7.0,5,3,7.0,7.0,7.0,7
27,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,4,Female,53,3,1,Laboratory Technician,4,Single,14.5,19826,0,Y,Yes,14,3,3,80,0,6.0,3,2,5.0,4.0,0.0,2
29,No,Travel_Frequently,574,Research & Development,20,1,Medical,4,Male,40,3,1,Laboratory Technician,4,Married,14.5,7003,1,Y,No,13,3,2,80,0,11.0,3,4,11.0,8.0,3.0,10
32,No,Travel_Frequently,1318,Sales,10,4,Marketing,4,Male,79,3,2,Sales Executive,4,Single,14.5,26075,8,Y,No,13,3,3,80,0,4.0,2,4,0.0,0.0,0.0,0
42,No,Non-Travel,355,Research & Development,10,4,Technical Degree,3,Male,38,3,1,Research Scientist,3,Married,14.5,6161,3,Y,No,22,4,2,80,2,10.0,1,2,6.0,3.0,3.0,3
47,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,2,Female,64,3,1,Laboratory Technician,3,Single,14.5,5411,4,Y,No,12,3,3,80,0,7.0,2,3,2.0,2.0,2.0,0
46,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,4,Male,82,3,3,Manufacturing Director,4,Divorced,14.5,19989,3,Y,No,14,3,3,80,1,12.0,4,2,9.0,8.0,4.0,7
28,No,Non-Travel,280,Human Resources,1,2,Life Sciences,3,Male,43,3,1,Human Resources,4,Divorced,14.5,10494,1,Y,No,15,3,2,80,1,3.0,2,3,3.0,2.0,2.0,2
29,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,4,Male,93,1,2,Healthcare Representative,3,Divorced,14.5,21143,8,Y,No,17,3,4,80,2,11.0,3,3,7.0,0.0,1.0,6
42,No,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,4,Male,81,3,1,Laboratory Technician,3,Single,14.5,13624,4,Y,No,13,3,4,80,0,8.0,3,3,0.0,0.0,0.0,0
32,Yes,Travel_Rarely,414,Sales,2,4,Marketing,3,Male,82,2,2,Sales Executive,2,Single,14.5,26186,7,Y,Yes,12,3,3,80,0,7.0,3,2,2.0,2.0,2.0,2
46,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,Female,45,4,4,Sales Executive,1,Divorced,14.5,7739,2,Y,No,12,3,4,80,1,14.5,5,3,14.5,14.5,2.0,8
27,No,Travel_Rarely,728,Sales,23,1,Medical,2,Female,36,2,2,Sales Representative,3,Married,14.5,7018,1,Y,No,21,4,4,80,1,9.0,5,3,9.0,8.0,5.0,8
29,No,Travel_Rarely,352,Human Resources,6,1,Medical,4,Male,87,2,1,Human Resources,2,Married,14.5,15434,1,Y,No,11,3,4,80,0,1.0,3,3,1.0,0.0,0.0,0
43,No,Travel_Rarely,823,Research & Development,6,3,Medical,1,Female,81,2,5,Manager,3,Married,14.5,22539,7,Y,No,13,3,4,80,0,14.5,2,3,14.5,12.0,6.0,14
48,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,4,Male,91,2,5,Research Director,2,Married,14.5,13583,4,Y,No,12,3,4,80,0,14.5,3,3,14.5,10.0,12.0,9
29,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,4,Male,73,2,1,Research Scientist,4,Single,14.5,14753,1,Y,Yes,24,4,2,80,0,1.0,3,2,1.0,0.0,1.0,0
46,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,3,Female,64,3,3,Sales Executive,2,Married,14.5,14011,5,Y,No,21,4,3,80,3,14.0,2,3,8.0,7.0,0.0,7
27,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,4,Female,77,2,1,Research Scientist,1,Married,14.5,23844,0,Y,No,19,3,4,80,1,8.0,2,2,7.0,6.0,7.0,3
39,No,Travel_Rarely,835,Research & Development,19,4,Other,4,Male,41,3,2,Research Scientist,4,Divorced,14.5,5141,8,Y,No,14,3,2,80,3,7.0,2,3,2.0,2.0,2.0,2
55,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,2,Male,98,2,1,Research Scientist,4,Married,14.5,7975,8,Y,No,20,4,2,80,1,14.5,2,4,5.0,2.0,0.0,4
28,No,Travel_Rarely,1172,Sales,3,3,Medical,2,Female,78,3,1,Sales Representative,2,Married,14.5,3692,1,Y,No,19,3,4,80,1,1.0,3,3,1.0,0.0,0.0,0
30,Yes,Travel_Rarely,945,Sales,9,3,Medical,2,Male,89,3,1,Sales Representative,4,Single,14.5,16019,1,Y,No,13,3,3,80,0,1.0,3,2,1.0,0.0,0.0,0
22,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,4,Male,75,3,1,Research Scientist,2,Single,14.5,26092,1,Y,Yes,23,4,1,80,0,1.0,2,3,1.0,0.0,0.0,0
36,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,2,Female,63,2,2,Sales Executive,3,Married,14.5,6060,1,Y,Yes,13,3,1,80,1,10.0,4,3,10.0,9.0,1.0,7
31,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,2,Male,89,3,2,Laboratory Technician,3,Divorced,14.5,18624,1,Y,No,11,3,1,80,1,10.0,2,3,10.0,8.0,0.0,2
34,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,3,Male,64,3,3,Sales Executive,4,Married,14.5,24444,2,Y,Yes,13,3,4,80,3,9.0,3,3,5.0,3.0,1.0,0
29,No,Travel_Rarely,592,Research & Development,7,3,Life Sciences,4,Male,59,3,1,Laboratory Technician,1,Single,14.5,19384,3,Y,No,14,3,2,80,0,11.0,2,3,3.0,2.0,1.0,2
37,No,Travel_Rarely,783,Research & Development,7,4,Medical,4,Male,78,3,2,Research Scientist,1,Married,14.5,13588,5,Y,Yes,22,4,3,80,1,14.5,2,3,5.0,3.0,0.0,4
35,No,Travel_Rarely,219,Research & Development,16,2,Other,4,Female,44,2,2,Manufacturing Director,2,Married,14.5,25388,0,Y,Yes,11,3,4,80,0,4.0,2,3,3.0,2.0,0.0,2
45,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,2,Female,93,2,2,Manufacturing Director,4,Married,14.5,23888,0,Y,No,13,3,4,80,2,10.0,2,2,9.0,8.0,3.0,8
36,No,Travel_Frequently,1213,Human Resources,2,1,Human Resources,2,Male,94,2,2,Human Resources,4,Single,14.5,4223,1,Y,No,21,4,4,80,0,10.0,2,2,10.0,1.0,0.0,8
40,No,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,Male,98,3,4,Manager,1,Divorced,14.5,18991,2,Y,No,11,3,1,80,1,14.5,3,3,14.5,7.0,11.0,16
26,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,2,Female,90,2,1,Research Scientist,3,Married,14.5,14908,1,Y,Yes,13,3,3,80,1,1.0,3,2,1.0,0.0,1.0,0
27,No,Travel_Rarely,511,Sales,2,2,Medical,1,Female,89,4,2,Sales Executive,3,Single,14.5,26997,0,Y,No,14,3,2,80,0,9.0,5,2,8.0,7.0,0.0,7
48,No,Travel_Frequently,117,Research & Development,22,3,Medical,4,Female,58,3,4,Manager,4,Divorced,14.5,2437,3,Y,No,11,3,2,80,1,14.5,3,3,14.5,14.5,4.0,7
44,No,Travel_Rarely,170,Research & Development,1,4,Life Sciences,2,Male,78,4,2,Healthcare Representative,1,Married,14.5,9364,2,Y,No,15,3,4,80,1,10.0,5,3,2.0,0.0,2.0,2
34,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,4,Male,85,1,1,Research Scientist,1,Married,14.5,14460,1,Y,Yes,23,4,2,80,1,5.0,2,3,5.0,2.0,3.0,0
56,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,Male,97,3,1,Laboratory Technician,4,Single,14.5,10261,1,Y,No,16,3,4,80,0,5.0,3,3,4.0,2.0,1.0,0
36,No,Travel_Rarely,335,Sales,17,2,Marketing,3,Male,33,2,2,Sales Executive,2,Married,14.5,16822,2,Y,No,16,3,3,80,2,12.0,1,1,4.0,2.0,1.0,3
41,No,Travel_Rarely,337,Sales,8,3,Marketing,3,Female,54,3,2,Sales Executive,2,Married,14.5,26841,5,Y,No,21,4,3,80,1,14.0,3,3,5.0,4.0,1.0,4
42,No,Travel_Rarely,1396,Research & Development,6,3,Medical,3,Male,83,3,3,Research Director,1,Married,14.5,14842,9,Y,No,13,3,2,80,1,14.5,3,4,13.0,7.0,5.0,7
31,No,Travel_Rarely,1079,Sales,10,2,Medical,3,Female,86,3,2,Sales Executive,4,Divorced,14.5,20115,2,Y,Yes,11,3,4,80,1,8.0,2,3,5.0,2.0,1.0,4
34,No,Travel_Rarely,735,Sales,3,1,Medical,4,Female,75,2,2,Sales Executive,4,Married,14.5,16495,3,Y,Yes,12,3,3,80,0,9.0,3,2,4.0,2.0,0.0,1
31,No,Travel_Rarely,471,Research & Development,4,3,Medical,1,Female,62,4,1,Laboratory Technician,3,Divorced,14.5,16031,8,Y,No,12,3,2,80,1,4.0,0,2,2.0,2.0,2.0,2
26,No,Travel_Frequently,1096,Research & Development,6,3,Other,3,Male,61,4,1,Laboratory Technician,4,Married,14.5,7102,0,Y,No,18,3,1,80,1,8.0,3,3,7.0,7.0,7.0,7
45,No,Travel_Frequently,1297,Research & Development,1,4,Medical,2,Male,44,3,2,Healthcare Representative,3,Single,14.5,14511,4,Y,No,12,3,3,80,0,12.0,3,3,4.0,2.0,0.0,3
33,No,Travel_Rarely,217,Sales,10,4,Marketing,2,Male,43,3,2,Sales Executive,3,Single,14.5,10410,1,Y,No,14,3,2,80,0,10.0,2,2,10.0,4.0,0.0,9
28,No,Travel_Frequently,783,Sales,1,2,Life Sciences,3,Male,42,2,2,Sales Executive,4,Married,14.5,19255,1,Y,Yes,12,3,3,80,1,7.0,2,3,7.0,7.0,0.0,7
29,Yes,Travel_Frequently,746,Sales,24,3,Technical Degree,3,Male,45,4,1,Sales Representative,1,Single,14.5,10642,1,Y,No,17,3,4,80,0,1.0,3,3,1.0,0.0,0.0,0
39,No,Non-Travel,1251,Sales,21,4,Life Sciences,1,Female,32,1,2,Sales Executive,3,Married,14.5,3987,6,Y,No,19,3,3,80,1,10.0,1,3,3.0,2.0,1.0,2
27,No,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,2,Male,41,3,1,Research Scientist,2,Married,14.5,6073,1,Y,No,11,3,3,80,1,6.0,3,2,5.0,3.0,1.0,2
34,No,Travel_Frequently,735,Research & Development,22,4,Other,3,Male,86,2,2,Research Scientist,4,Married,14.5,26496,1,Y,Yes,15,3,2,80,0,14.5,3,3,14.5,10.0,6.0,11
28,Yes,Travel_Rarely,1475,Sales,13,2,Marketing,4,Female,84,3,2,Sales Executive,3,Single,14.5,23352,3,Y,Yes,11,3,4,80,0,6.0,0,3,2.0,0.0,2.0,2
47,No,Non-Travel,1169,Research & Development,14,4,Technical Degree,3,Male,64,3,2,Research Scientist,2,Married,14.5,2125,8,Y,No,18,3,3,80,1,14.5,4,4,8.0,7.0,1.0,7
56,No,Travel_Rarely,1443,Sales,11,5,Marketing,4,Female,89,2,2,Sales Executive,1,Married,14.5,20328,4,Y,No,16,3,3,80,1,6.0,3,3,0.0,0.0,0.0,0
39,No,Travel_Rarely,867,Research & Development,9,2,Medical,1,Male,87,3,2,Manufacturing Director,1,Married,14.5,12315,1,Y,No,25,4,4,80,1,10.0,3,3,10.0,0.0,7.0,9
38,No,Travel_Frequently,1394,Research & Development,8,3,Medical,4,Female,58,2,2,Research Scientist,2,Divorced,14.5,18115,1,Y,Yes,16,3,3,80,1,14.5,3,3,14.5,11.0,0.0,7
58,No,Travel_Rarely,605,Sales,21,3,Life Sciences,4,Female,72,3,4,Manager,4,Married,14.5,11761,4,Y,Yes,13,3,3,80,1,14.5,2,2,1.0,0.0,0.0,0
32,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,Female,47,4,1,Research Scientist,3,Single,14.5,15318,3,Y,Yes,14,3,1,80,0,8.0,2,3,4.0,1.0,0.0,3
38,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,2,Male,71,3,1,Research Scientist,4,Divorced,14.5,14293,2,Y,No,19,3,4,80,2,10.0,0,4,5.0,2.0,0.0,3
49,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,2,Male,42,3,5,Research Director,4,Married,14.5,13738,3,Y,No,15,3,4,80,0,14.5,3,3,5.0,4.0,4.0,3
42,No,Travel_Rarely,419,Sales,12,4,Marketing,2,Male,77,3,2,Sales Executive,4,Divorced,14.5,2900,3,Y,Yes,12,3,3,80,2,14.0,4,3,0.0,0.0,0.0,0
27,Yes,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,Female,58,2,1,Human Resources,2,Married,14.5,19555,1,Y,No,12,3,1,80,0,1.0,2,3,1.0,0.0,0.0,0
35,No,Travel_Rarely,682,Sales,18,4,Medical,2,Male,71,3,2,Sales Executive,1,Married,14.5,15975,0,Y,No,16,3,4,80,1,6.0,2,1,5.0,3.0,0.0,4
28,No,Non-Travel,1103,Research & Development,16,3,Medical,3,Male,49,3,1,Research Scientist,3,Single,14.5,2122,1,Y,No,14,3,3,80,0,5.0,3,2,5.0,3.0,1.0,4
31,No,Non-Travel,976,Research & Development,3,2,Medical,3,Male,48,3,1,Research Scientist,1,Divorced,14.5,3995,1,Y,Yes,13,3,4,80,1,4.0,3,4,4.0,2.0,2.0,3
36,No,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,Male,66,4,1,Laboratory Technician,2,Married,14.5,9238,1,Y,No,22,4,2,80,0,5.0,3,3,5.0,4.0,0.0,2
34,No,Travel_Rarely,937,Sales,1,3,Marketing,1,Male,32,3,3,Sales Executive,4,Single,14.5,6770,1,Y,No,21,4,1,80,0,14.0,3,2,14.0,8.0,2.0,1
34,No,Travel_Rarely,1239,Sales,13,4,Medical,4,Male,39,3,3,Sales Executive,3,Divorced,14.5,22914,1,Y,No,18,3,3,80,1,9.0,2,2,8.0,7.0,1.0,1
26,No,Travel_Rarely,157,Research & Development,1,3,Medical,3,Male,95,3,1,Laboratory Technician,1,Single,14.5,20006,0,Y,No,13,3,4,80,0,8.0,6,2,7.0,7.0,7.0,6
29,No,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,Male,89,3,2,Healthcare Representative,1,Married,14.5,6225,0,Y,No,12,3,1,80,1,6.0,5,2,5.0,3.0,0.0,2
32,No,Non-Travel,1146,Research & Development,15,4,Medical,3,Female,34,3,2,Healthcare Representative,4,Divorced,14.5,16542,5,Y,No,18,3,2,80,1,9.0,6,3,5.0,1.0,1.0,2
31,No,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,4,Male,48,1,2,Research Scientist,1,Married,14.5,5771,1,Y,No,21,4,2,80,0,10.0,6,3,10.0,8.0,8.0,7
28,Yes,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,3,Male,32,2,1,Laboratory Technician,4,Divorced,14.5,18779,5,Y,No,12,3,1,80,1,6.0,2,2,4.0,1.0,0.0,3
38,No,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,Male,59,2,1,Sales Representative,1,Single,14.5,11473,4,Y,No,14,3,1,80,0,14.5,3,2,1.0,0.0,0.0,0
35,No,Travel_Rarely,1224,Sales,7,4,Life Sciences,3,Female,55,3,2,Sales Executive,4,Married,14.5,13586,1,Y,Yes,11,3,4,80,0,10.0,2,3,10.0,8.0,0.0,9
27,No,Travel_Rarely,954,Sales,9,3,Marketing,4,Male,44,3,2,Sales Executive,4,Single,14.5,5099,1,Y,No,14,3,1,80,0,7.0,5,3,7.0,7.0,0.0,7
32,No,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,4,Male,56,2,2,Manufacturing Director,4,Single,14.5,10138,8,Y,No,24,4,2,80,0,8.0,1,3,1.0,0.0,0.0,0
31,Yes,Travel_Frequently,754,Sales,26,4,Marketing,1,Male,63,3,2,Sales Executive,4,Married,14.5,21075,1,Y,Yes,11,3,3,80,0,10.0,4,3,10.0,7.0,0.0,8
53,Yes,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,Male,66,3,3,Sales Executive,1,Single,14.5,5843,6,Y,Yes,13,3,2,80,0,14.5,2,2,2.0,2.0,2.0,2
54,No,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1,Female,67,3,2,Research Scientist,3,Married,14.5,22474,3,Y,No,11,3,3,80,2,9.0,6,2,4.0,3.0,2.0,3
33,No,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,4,Male,36,3,2,Healthcare Representative,3,Divorced,14.5,18079,1,Y,No,20,4,3,80,3,9.0,2,3,9.0,7.0,2.0,8
43,No,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1,Male,30,3,3,Healthcare Representative,3,Married,14.5,16873,1,Y,No,17,3,2,80,1,10.0,1,3,10.0,9.0,0.0,9
38,No,Travel_Frequently,1444,Human Resources,1,4,Other,4,Male,88,3,1,Human Resources,2,Married,14.5,5224,0,Y,Yes,11,3,2,80,1,7.0,2,3,6.0,2.0,1.0,2
55,No,Travel_Rarely,189,Human Resources,26,4,Human Resources,3,Male,71,4,5,Manager,2,Married,14.5,25811,4,Y,Yes,18,3,1,80,1,14.5,0,3,10.0,9.0,1.0,4
31,No,Travel_Rarely,1276,Research & Development,2,1,Medical,4,Female,59,1,1,Laboratory Technician,4,Divorced,14.5,17536,1,Y,Yes,11,3,3,80,3,1.0,4,3,1.0,0.0,0.0,0
39,No,Travel_Rarely,119,Sales,15,4,Marketing,2,Male,77,3,4,Sales Executive,1,Single,14.5,25098,0,Y,No,12,3,1,80,0,14.5,3,3,14.5,8.0,11.0,10
42,No,Non-Travel,335,Research & Development,23,2,Life Sciences,4,Male,37,2,2,Research Scientist,3,Single,14.5,14811,1,Y,No,12,3,4,80,0,14.5,2,3,14.5,9.0,3.0,7
31,No,Non-Travel,697,Research & Development,10,3,Medical,3,Female,40,3,3,Research Director,3,Married,14.5,26862,4,Y,No,20,4,3,80,1,13.0,2,4,11.0,7.0,4.0,8
54,No,Travel_Rarely,157,Research & Development,10,3,Medical,3,Female,77,3,2,Manufacturing Director,1,Single,14.5,25198,6,Y,Yes,19,3,4,80,0,9.0,3,3,5.0,2.0,1.0,4
24,No,Travel_Rarely,771,Research & Development,1,2,Life Sciences,2,Male,45,2,2,Healthcare Representative,3,Single,14.5,14120,1,Y,No,12,3,2,80,0,4.0,2,2,4.0,3.0,1.0,2
23,No,Travel_Rarely,571,Research & Development,12,2,Other,4,Male,78,3,1,Laboratory Technician,4,Single,14.5,13672,1,Y,No,13,3,3,80,0,5.0,6,4,5.0,2.0,1.0,4
40,No,Travel_Frequently,692,Research & Development,11,3,Technical Degree,4,Female,73,3,2,Laboratory Technician,3,Married,14.5,26849,1,Y,No,11,3,1,80,1,10.0,2,4,10.0,9.0,9.0,4
40,No,Travel_Rarely,444,Sales,2,2,Marketing,2,Female,92,3,2,Sales Executive,2,Married,14.5,4258,3,Y,No,14,3,3,80,1,14.5,4,3,11.0,8.0,5.0,10
25,No,Travel_Rarely,309,Human Resources,2,3,Human Resources,3,Female,82,3,1,Human Resources,2,Married,14.5,19655,4,Y,No,14,3,3,80,0,6.0,3,3,2.0,0.0,1.0,2
30,No,Travel_Rarely,911,Research & Development,1,2,Medical,4,Male,76,3,1,Laboratory Technician,2,Married,14.5,4077,1,Y,No,13,3,3,80,0,12.0,6,2,12.0,8.0,1.0,7
25,No,Travel_Rarely,977,Research & Development,2,1,Other,4,Male,57,3,1,Laboratory Technician,3,Divorced,14.5,7298,6,Y,Yes,19,3,3,80,1,7.0,2,2,2.0,2.0,0.0,2
47,No,Travel_Rarely,1180,Research & Development,25,3,Medical,1,Male,84,3,3,Healthcare Representative,3,Single,14.5,13084,2,Y,No,23,4,2,80,0,14.5,3,3,14.5,14.0,12.0,11
33,No,Non-Travel,1313,Research & Development,1,2,Medical,2,Male,59,2,1,Laboratory Technician,3,Divorced,14.5,20439,1,Y,No,12,3,3,80,3,1.0,2,2,1.0,1.0,0.0,0
38,No,Travel_Rarely,1321,Sales,1,4,Life Sciences,4,Male,86,3,2,Sales Executive,2,Married,14.5,7636,0,Y,No,15,3,1,80,2,14.5,3,3,14.5,13.0,5.0,8
